issue_date,listing_date,condition,color_type,length(m),height(cm),X1,X2,pet_category,breed_category
1468972800.0,1477686000.0,1.0,Blue,0.55,17.98,7,1,1,0
1445558400.0,1514286660.0,0.0,Black,0.79,10.9,7,1,1,1
1462320000.0,1493664480.0,0.0,White,0.01,23.92,0,7,2,1
1509148800.0,1556115840.0,1.0,Brown Brindle,0.84,6.15,0,7,2,0
1502064000.0,1536424620.0,0.0,Blue,0.83,34.62,0,1,2,1
1537747200.0,1557320700.0,2.0,White,0.61,25.47,0,7,2,0
1473638400.0,1491742080.0,0.0,Brown,0.98,39.57,15,4,4,2
1493164800.0,1527096660.0,2.0,Black,0.31,39.23,0,7,2,0
1300060800.0,1491574260.0,0.0,Black,0.91,19.01,0,7,2,1
1441929600.0,1507917300.0,1.0,White,0.0,42.18,0,7,2,0
941414400.0,1480010220.0,0.0,Blue Smoke,0.53,41.06,0,1,1,1
1513468800.0,1522492320.0,1.0,Brown Tabby,0.59,17.59,7,1,1,0
1456617600.0,1522226820.0,2.0,Brown Brindle,0.45,48.16,0,7,2,1
1498867200.0,1506448380.0,0.0,Tricolor,0.35,10.98,7,1,2,1
1421971200.0,1488567360.0,0.0,Tan,0.61,42.36,0,1,2,1
1449187200.0,1483116720.0,1.0,Brown Tabby,0.1,18.36,0,1,1,0
1507248000.0,1543593060.0,1.0,Black,0.3,46.42,0,1,2,0
1100649600.0,1481808780.0,0.0,Tricolor,0.3,23.06,0,1,2,1
1343606400.0,1440403200.0,2.0,Buff,0.91,5.19,13,9,2,0
1434844800.0,1511805000.0,1.0,Brown Brindle,0.26,30.38,0,7,2,0
1456531200.0,1553000400.0,1.0,Black,0.07,32.83,0,7,2,0
1464912000.0,1471091760.0,2.0,Brown,0.65,9.18,13,9,2,0
1239235200.0,1496148900.0,1.0,Tricolor,0.59,35.56,7,1,2,0
1449878400.0,1521906480.0,1.0,Black,0.92,17.93,13,9,2,0
1499731200.0,1531240560.0,2.0,Tan,0.75,46.77,0,7,2,0
1462233600.0,1496332740.0,0.0,Black Tabby,0.14,35.77,16,9,1,2
1480982400.0,1489166040.0,1.0,White,0.67,25.74,0,1,1,0
1382486400.0,1542479640.0,0.0,Chocolate,0.01,26.53,13,9,2,1
1492041600.0,1496862720.0,2.0,Tricolor,0.03,40.03,9,2,2,1
1445126400.0,1513346400.0,0.0,Black,0.18,48.25,0,1,2,1
1372204800.0,1532532540.0,1.0,Yellow,0.98,7.8,0,1,2,0
1473638400.0,1481293860.0,0.0,Brown Brindle,0.19,36.79,12,1,2,1
1468800000.0,1537981260.0,1.0,Black,0.6,44.27,13,9,2,0
1423353600.0,1521381000.0,1.0,Black,0.61,41.01,0,7,2,0
1457654400.0,1543490460.0,1.0,Brown Tabby,0.02,30.58,0,1,1,0
1225152000.0,1542549900.0,2.0,Gray,0.44,43.76,18,4,4,0
1469664000.0,1471804380.0,0.0,Yellow,0.27,36.69,0,1,0,2
1503446400.0,1514111520.0,2.0,Tortie,0.44,26.17,7,1,1,1
1419465600.0,1557156540.0,0.0,Chocolate,0.34,37.71,0,7,2,1
1533427200.0,1540728780.0,1.0,Tan,0.03,42.75,7,1,2,0
1550275200.0,1556121660.0,2.0,Sable,0.01,17.47,13,9,2,1
1460505600.0,1526835660.0,0.0,White,0.56,8.14,0,1,2,1
1468022400.0,1477667640.0,0.0,Brown Tabby,0.1,49.83,0,1,1,1
1476403200.0,1486712940.0,1.0,Brown Tabby,0.99,6.89,7,1,1,0
1481414400.0,1546886280.0,0.0,Brown Tabby,0.31,6.05,17,9,1,2
1414540800.0,1480417320.0,2.0,Black,1.0,28.7,0,7,2,1
1445040000.0,1479559320.0,2.0,Black,0.29,44.73,0,1,2,1
1467158400.0,1500922740.0,0.0,White,0.9,45.08,0,1,2,1
1418860800.0,1484503260.0,1.0,Cream,0.8,41.06,0,1,2,0
1462320000.0,1497801960.0,2.0,Red,0.71,32.31,0,1,0,0
1220832000.0,1475934060.0,1.0,Black,0.23,15.65,0,1,2,0
1456963200.0,1491317400.0,1.0,Brown Brindle,0.43,38.96,0,1,2,0
1473292800.0,1481048520.0,0.0,White,0.5,7.99,0,1,2,1
1504137600.0,1524058200.0,1.0,White,0.36,27.6,0,1,4,0
1385769600.0,1445014020.0,1.0,Tricolor,0.87,29.03,0,7,2,0
1301616000.0,1529659380.0,1.0,Gray Tabby,0.7,21.5,2,4,1,0
1489968000.0,1509382800.0,0.0,Chocolate,0.81,27.73,0,7,2,1
1531094400.0,1541099640.0,2.0,Brown Tabby,0.97,48.29,17,9,1,0
1455580800.0,1489344300.0,1.0,Sable,0.02,25.23,0,1,2,0
1448496000.0,1514833860.0,0.0,Calico,0.91,40.2,0,7,1,1
1441324800.0,1474880400.0,1.0,Cream Tabby,0.77,10.27,16,9,1,0
1520121600.0,1553875380.0,1.0,Brown,0.75,24.68,0,1,2,0
1466208000.0,1494616500.0,0.0,Black,0.7,48.34,16,9,1,1
1512086400.0,1545480360.0,2.0,Black,0.9,27.17,0,7,2,1
1501718400.0,1535737200.0,1.0,Brown,0.6,29.59,0,1,2,0
1227744000.0,1482061620.0,0.0,Calico,0.26,16.18,0,7,1,1
1456099200.0,1491591480.0,0.0,White,0.51,7.67,0,1,2,1
1472774400.0,1503671580.0,1.0,Buff,0.8,5.71,0,7,2,0
1499040000.0,1518220800.0,2.0,Cream,0.57,42.19,13,9,2,0
1413763200.0,1478718960.0,0.0,Chocolate,0.74,19.23,0,7,2,1
1407801600.0,1536414720.0,1.0,Red,0.01,23.08,0,1,2,0
1451520000.0,1548594900.0,2.0,Brown,0.96,12.32,13,9,2,1
1230768000.0,1522949580.0,0.0,Blue,0.91,21.81,0,1,1,1
1508630400.0,1515865140.0,0.0,Black,0.32,23.41,0,1,2,1
1161302400.0,1478952420.0,2.0,Buff,0.6,11.39,0,7,2,1
1398729600.0,1527616440.0,0.0,Black,0.37,16.62,0,7,2,1
1415836800.0,1544986920.0,2.0,Black Brindle,0.18,26.5,0,1,2,1
1468195200.0,1477671660.0,1.0,Black Smoke,0.81,28.85,7,1,1,0
1482278400.0,1490901360.0,1.0,Cream Tabby,0.62,29.05,12,1,1,0
1519516800.0,1555171740.0,0.0,Orange Tabby,0.51,41.16,0,1,1,1
1460160000.0,1525455180.0,1.0,Apricot,0.63,20.55,0,1,2,0
1548633600.0,1555956660.0,0.0,Tan,0.82,20.5,0,1,2,1
1374192000.0,1534177980.0,1.0,Black,0.28,42.94,0,1,2,0
1530748800.0,1539096180.0,1.0,Orange Tabby,0.71,46.69,7,1,1,0
1471910400.0,1478955600.0,0.0,Tricolor,0.09,38.91,7,1,2,1
1345248000.0,1476097980.0,1.0,White,0.66,5.86,0,1,2,0
1405296000.0,1470665820.0,2.0,Red,0.95,19.0,13,9,2,0
1133568000.0,1482491520.0,0.0,Black,0.55,12.64,0,7,2,1
1367884800.0,1533824520.0,0.0,White,0.99,23.9,0,7,2,1
1265328000.0,1472547600.0,0.0,Orange Tabby,0.97,38.03,16,9,1,1
1455062400.0,1488554700.0,2.0,Red,0.58,13.62,0,7,2,1
1547078400.0,1556917560.0,0.0,Blue Cream,0.57,16.26,0,1,1,1
1449014400.0,1484670660.0,2.0,White,0.31,36.59,13,9,2,1
1467676800.0,1532885460.0,0.0,White,0.41,31.68,0,1,2,1
1508371200.0,1521568680.0,1.0,Tan,0.3,7.73,0,7,2,0
1478304000.0,1511770080.0,0.0,Black,0.13,10.65,15,4,4,2
1521331200.0,1534771980.0,0.0,Red,0.38,5.59,0,1,2,1
1428105600.0,1525521360.0,1.0,White,0.39,13.71,0,7,2,0
1499817600.0,1520173020.0,2.0,Brown,0.57,20.7,13,9,2,0
1455494400.0,1520686020.0,0.0,Brown,0.89,31.71,0,7,2,1
1498003200.0,1507139820.0,1.0,Orange Tabby,0.46,38.21,0,1,1,0
1500940800.0,1535308740.0,0.0,Buff,0.0,28.88,0,7,2,1
1429833600.0,1495134660.0,0.0,Black Tabby,0.68,23.72,16,9,1,2
1531267200.0,1538826600.0,1.0,White,0.55,44.42,0,1,1,0
1466985600.0,1479315780.0,1.0,Brown,0.68,15.44,0,1,2,0
1493337600.0,1535386140.0,1.0,Tan,0.49,45.8,0,7,2,0
1374019200.0,1473175560.0,1.0,Red,0.89,15.92,0,1,2,0
1484524800.0,1502303460.0,0.0,Tan,0.61,42.39,0,1,2,1
1467849600.0,1477682880.0,0.0,Tortie,0.21,43.43,7,1,1,1
1338940800.0,1500550020.0,0.0,White,0.21,6.16,0,7,1,1
1490227200.0,1516053900.0,0.0,White,0.19,32.25,0,1,4,1
1467072000.0,1534706040.0,1.0,Blue,0.93,30.59,0,1,2,0
1541203200.0,1544313600.0,2.0,Gray,0.38,17.31,13,9,1,1
1505001600.0,1517421120.0,0.0,White,0.83,30.56,18,4,1,2
1221091200.0,1478084760.0,1.0,Tan,0.58,5.72,7,1,2,0
1505347200.0,1534446000.0,1.0,Brown,0.12,47.77,0,1,2,0
1498003200.0,1517683080.0,0.0,Calico,0.12,48.19,7,1,1,1
1501804800.0,1510426440.0,0.0,Torbie,0.2,30.39,0,1,1,1
1476748800.0,1485007680.0,1.0,Blue Tabby,0.84,10.82,13,9,1,0
1499040000.0,1511455440.0,2.0,Black,0.54,14.93,13,9,1,0
1425254400.0,1490810220.0,1.0,Tan,1.0,24.2,13,9,2,0
1454198400.0,1503423480.0,2.0,Chocolate,0.3,19.12,0,7,2,1
1505001600.0,1528127460.0,0.0,Tortie,0.36,47.37,7,1,1,1
1462060800.0,1550062920.0,1.0,Cream,0.51,48.84,13,9,2,0
1446595200.0,1480446360.0,1.0,Sable,0.19,25.65,0,1,2,0
1455580800.0,1556127300.0,0.0,Black,0.33,43.27,0,1,2,1
1472083200.0,1521481200.0,2.0,Gray,0.53,10.28,13,9,2,1
1438646400.0,1506003780.0,1.0,Black,0.43,21.97,13,9,2,0
1525305600.0,1534534380.0,0.0,Black,0.76,30.2,0,1,1,1
1419120000.0,1556118720.0,1.0,Black,0.28,31.91,0,1,2,0
1497225600.0,1524751680.0,1.0,Red,0.11,28.86,0,1,2,0
1474848000.0,1508230800.0,1.0,Black,0.28,48.67,16,9,1,0
1443398400.0,1509368400.0,1.0,Orange Tabby,0.35,25.67,13,9,1,0
1443484800.0,1476950880.0,0.0,Black,0.2,10.63,15,4,4,2
1472342400.0,1475504100.0,0.0,Black,0.4,43.75,13,9,1,2
1475625600.0,1512050880.0,0.0,Blue,0.68,9.76,0,1,2,1
1279152000.0,1555956240.0,1.0,Tan,0.51,21.53,0,7,2,0
1460937600.0,1525942800.0,1.0,Orange Tabby,0.67,8.45,16,9,1,0
1445558400.0,1479235860.0,0.0,Black,0.4,12.39,0,7,2,1
994118400.0,1469285700.0,2.0,Tan,0.16,15.93,0,7,2,1
1413072000.0,1478097780.0,1.0,Black,0.06,45.39,0,7,2,0
1507248000.0,1543588440.0,0.0,Tan,1.0,6.1,0,1,2,1
1473206400.0,1506967980.0,1.0,Black,0.31,48.29,0,7,2,0
1401840000.0,1474655340.0,1.0,Brown,0.67,25.42,7,1,2,0
1398384000.0,1526988720.0,1.0,Tan,0.26,28.56,0,1,2,0
1405382400.0,1511361000.0,1.0,Chocolate,0.65,35.51,0,7,2,0
1480118400.0,1484747220.0,2.0,Brown Tabby,0.78,46.5,13,9,1,1
1459123200.0,1555675500.0,2.0,Tricolor,0.31,39.68,13,9,4,1
1460592000.0,1486298580.0,2.0,Red,0.81,11.61,0,7,2,0
1497139200.0,1506332940.0,0.0,Calico,0.62,19.26,7,1,1,1
1337904000.0,1497870000.0,1.0,Orange Tabby,0.77,22.05,18,4,1,0
1344038400.0,1539347220.0,0.0,Cream,0.98,26.86,0,7,2,1
1285372800.0,1502970780.0,1.0,Fawn,0.73,5.94,0,1,2,0
1364947200.0,1493630400.0,2.0,White,0.76,5.43,13,9,2,1
1490054400.0,1516285980.0,1.0,White,0.73,21.45,0,1,2,0
1402876800.0,1499441700.0,0.0,Tan,0.01,45.15,0,7,2,1
1298678400.0,1529586660.0,0.0,Brown,0.08,22.44,0,7,2,1
1368144000.0,1496514240.0,0.0,Blue Merle,0.36,29.67,0,1,2,1
1468195200.0,1477851600.0,1.0,Brown Tabby,0.69,22.68,0,1,1,0
1398470400.0,1473175560.0,0.0,White,0.11,17.6,0,1,2,1
1422835200.0,1522161000.0,0.0,Black,0.28,46.51,0,1,2,1
1258070400.0,1491646860.0,1.0,Red,0.69,44.61,7,1,2,0
1099699200.0,1481044320.0,0.0,Black,0.12,9.58,0,7,2,1
1542153600.0,1550337840.0,2.0,White,0.29,27.73,13,9,1,1
1463529600.0,1473171600.0,1.0,Red,0.35,27.8,13,9,2,0
1439164800.0,1491141960.0,0.0,Tortie,0.97,45.61,0,1,1,1
1504137600.0,1553688720.0,1.0,Gray,0.95,34.92,0,1,2,0
1462752000.0,1529952120.0,0.0,White,0.67,45.42,0,1,2,1
1396396800.0,1523126340.0,1.0,Black,0.88,27.95,0,7,2,0
1280016000.0,1534869480.0,1.0,Black,0.53,47.23,0,1,1,0
1479686400.0,1547379000.0,2.0,Tan,0.07,6.09,13,9,2,0
1404000000.0,1469982780.0,0.0,Brown Brindle,0.83,23.42,1,4,2,1
1479945600.0,1513382400.0,2.0,Black,0.53,33.79,13,9,2,1
1473033600.0,1481911260.0,1.0,Black,0.86,19.94,0,1,1,0
1247875200.0,1534118400.0,1.0,Tricolor,0.47,18.77,13,9,2,0
1477958400.0,1487358840.0,0.0,Brown Tabby,0.92,24.51,0,1,1,1
1128902400.0,1509474120.0,1.0,Chocolate,0.86,46.45,0,1,2,0
1514937600.0,1535567820.0,1.0,Black,0.84,45.02,0,1,2,0
1465948800.0,1474137240.0,1.0,Brown Tabby,0.35,28.73,0,1,1,0
1471046400.0,1536240720.0,2.0,Silver Tabby,0.64,28.92,13,9,1,1
1548633600.0,1555951680.0,0.0,Tan,0.8,26.06,0,1,2,1
1250294400.0,1473514920.0,1.0,Brown,0.73,7.42,0,1,2,0
1496448000.0,1504798980.0,1.0,Brown Tabby,0.33,12.82,13,9,1,0
1448668800.0,1482068640.0,2.0,Black,0.55,16.79,0,7,2,0
1409529600.0,1474621200.0,2.0,White,0.22,13.12,16,9,1,1
1493683200.0,1501088460.0,1.0,White,0.04,24.45,0,1,2,0
1488153600.0,1555436040.0,0.0,Red,0.27,16.93,0,1,2,1
1472428800.0,1475600700.0,0.0,Brown Tabby,0.45,39.91,13,9,1,2
1440288000.0,1541261880.0,1.0,White,0.68,45.57,0,1,2,0
1374710400.0,1474567920.0,2.0,Red,0.51,19.9,0,7,2,1
1536364800.0,1543929420.0,1.0,Tan,0.53,37.63,0,1,2,0
1469145600.0,1471854120.0,0.0,Black,0.34,6.8,15,4,4,2
1476921600.0,1478966340.0,2.0,Brown,0.57,45.68,9,2,2,0
1426896000.0,1492076220.0,2.0,Black,0.44,45.69,9,2,2,1
1498780800.0,1507656600.0,0.0,Tortie,0.22,14.51,7,1,1,1
1408752000.0,1474140840.0,0.0,Cream,0.03,47.89,0,1,2,1
1421971200.0,1487849580.0,1.0,Black,0.65,34.97,0,7,2,0
1541635200.0,1550857020.0,0.0,Black,0.13,46.36,0,1,1,1
1466985600.0,1479686400.0,1.0,Black,0.36,5.67,13,9,1,0
1511740800.0,1514832360.0,2.0,Black,0.73,40.98,13,9,1,0
1483833600.0,1548864060.0,0.0,Black,0.0,10.7,0,7,1,1
1467504000.0,1477683060.0,1.0,Cream Tabby,0.61,13.92,0,1,1,0
1532822400.0,1540319700.0,1.0,Black,0.46,45.06,0,1,2,0
1512518400.0,1519999980.0,0.0,Black,0.25,39.67,0,1,1,1
1517529600.0,1551354540.0,1.0,Tan,0.8,20.29,0,1,2,0
1533945600.0,1538504700.0,0.0,Black Smoke,0.65,35.8,18,4,1,2
1460419200.0,1478455680.0,1.0,Red,0.65,43.58,0,1,2,0
1474934400.0,1478356800.0,0.0,Tortie,0.84,41.71,13,9,1,2
1452556800.0,1481549580.0,0.0,Black,0.79,44.28,0,1,2,1
1536796800.0,1542559740.0,2.0,Chocolate,0.04,43.23,13,9,2,1
1268265600.0,1469181420.0,1.0,Blue,0.13,34.41,0,7,1,0
1488499200.0,1495726620.0,0.0,Black,0.47,10.6,0,1,2,1
1511308800.0,1545747480.0,0.0,Gray,0.22,18.48,13,9,2,1
1478649600.0,1491497520.0,2.0,Sable,0.78,13.32,13,9,2,1
1415059200.0,1480073340.0,0.0,Brown,0.38,48.88,18,4,4,2
1507334400.0,1514744640.0,0.0,Sable,0.09,46.7,0,1,2,1
1508025600.0,1515064740.0,2.0,Black,0.35,28.39,9,2,1,0
1474416000.0,1520013540.0,0.0,Brown,0.79,44.1,0,1,2,1
1489968000.0,1554904920.0,2.0,Black,0.71,36.7,0,7,2,0
1536710400.0,1549797600.0,0.0,Black,0.4,28.09,13,9,1,1
1536883200.0,1540661640.0,2.0,Black,0.68,15.64,13,9,1,0
1499990400.0,1504550040.0,2.0,Brown Tabby,0.37,22.02,13,9,1,1
1499040000.0,1532711700.0,0.0,Blue Tabby,0.05,5.73,0,1,1,1
1499126400.0,1511534100.0,0.0,Black,0.11,43.94,7,1,1,1
1537056000.0,1545837780.0,0.0,Brown Tabby,0.16,23.51,7,1,1,1
1465516800.0,1498909440.0,0.0,Brown,0.38,33.46,15,4,4,2
1541808000.0,1544289660.0,2.0,Brown Tabby,0.61,42.92,13,9,1,0
1424908800.0,1521676800.0,2.0,Black,0.66,12.91,13,9,2,1
1191283200.0,1508682960.0,0.0,Tan,0.48,16.58,18,4,2,1
1455494400.0,1520585700.0,0.0,Black,0.4,31.91,15,4,4,2
1446595200.0,1511807520.0,2.0,Black,0.26,27.79,0,7,2,1
1099353600.0,1519121400.0,0.0,Brown Tabby,0.54,48.04,7,1,1,1
1421798400.0,1513089900.0,1.0,Brown Brindle,0.8,25.54,0,7,2,0
1541808000.0,1544899140.0,2.0,Cream,0.97,21.12,13,9,1,0
1552089600.0,1556442960.0,2.0,White,0.47,44.05,8,2,2,1
1517184000.0,1525283160.0,0.0,Calico,0.48,30.54,0,1,1,1
1410220800.0,1509636660.0,0.0,Black,0.72,35.62,0,1,2,1
1425254400.0,1548169620.0,1.0,Blue,0.85,30.09,0,7,2,0
1345161600.0,1473356040.0,1.0,Buff,0.05,32.42,0,7,2,0
1453939200.0,1487770320.0,2.0,White,0.74,35.98,13,9,4,0
1343606400.0,1474549200.0,1.0,Tan,1.0,30.76,0,1,2,0
1466208000.0,1499698680.0,2.0,Red,0.69,48.85,0,7,2,1
1508630400.0,1542121980.0,2.0,Blue Merle,0.48,24.64,0,7,2,0
1450483200.0,1483894800.0,0.0,Brown,0.34,32.63,0,4,4,2
1479686400.0,1547379000.0,2.0,White,0.52,46.66,13,9,2,1
1473552000.0,1481729820.0,1.0,Black,0.26,47.06,0,1,2,0
1476144000.0,1509816360.0,0.0,Black,0.63,35.98,0,1,2,1
1446940800.0,1470749100.0,1.0,Black,0.44,14.02,13,9,1,0
1394236800.0,1490832000.0,2.0,Brown,0.61,22.08,13,9,2,0
1277510400.0,1500465660.0,2.0,Orange Tabby,0.15,20.27,13,9,1,0
1407542400.0,1473095820.0,1.0,Brown Tabby,0.03,17.46,13,9,1,0
1419724800.0,1469378220.0,1.0,Black,0.0,6.5,0,1,2,0
1477008000.0,1484747580.0,1.0,Orange Tabby,0.65,39.01,13,9,1,0
1512777600.0,1535634180.0,2.0,Sable,0.47,35.48,0,1,2,0
1472688000.0,1506084420.0,0.0,Red,0.62,47.14,15,4,4,2
1473465600.0,1509539760.0,2.0,White,0.17,23.33,0,1,4,1
1315526400.0,1475312400.0,2.0,Gray,0.44,5.77,16,9,1,0
1424649600.0,1489860600.0,0.0,Calico,0.39,25.19,0,1,1,1
1458950400.0,1524507540.0,1.0,Black,0.31,40.43,0,1,2,0
1382832000.0,1539357720.0,0.0,Brown,0.11,43.37,0,1,2,1
1532217600.0,1541005260.0,0.0,Calico,0.48,32.69,0,1,1,1
1383350400.0,1507467000.0,1.0,White,0.82,30.39,0,7,2,0
1465603200.0,1531226700.0,2.0,Tan,0.99,33.67,0,7,2,0
1448755200.0,1545240900.0,1.0,Black,0.2,7.86,0,7,2,0
1513468800.0,1520616720.0,0.0,Tortie,0.14,11.08,0,1,1,1
1521763200.0,1530296520.0,0.0,Tan,0.92,49.54,0,1,2,1
1503878400.0,1552998180.0,0.0,Brown,0.81,37.07,0,7,2,1
1542240000.0,1555091160.0,1.0,Gray,0.03,20.74,0,1,1,0
1408579200.0,1473768660.0,0.0,Tricolor,0.39,11.72,13,9,2,1
1516838400.0,1527758160.0,1.0,Brown Tabby,0.55,47.51,7,1,1,0
1487462400.0,1493827260.0,2.0,Black,0.2,6.15,13,9,2,1
1423785600.0,1491830940.0,2.0,White,0.99,5.12,13,9,2,0
1358035200.0,1550062860.0,2.0,Tan,0.06,28.22,13,9,2,1
1437609600.0,1472315160.0,1.0,Black,0.96,13.92,0,1,1,0
1481241600.0,1549721880.0,0.0,Brown,0.8,32.34,0,1,2,1
1084665600.0,1493815380.0,0.0,Red,0.89,38.38,18,4,2,1
1439596800.0,1489062660.0,1.0,Black,0.66,49.34,0,7,2,0
1518739200.0,1552482540.0,2.0,Black,0.76,41.84,13,9,2,1
1436918400.0,1506698520.0,1.0,White,0.96,25.0,0,1,1,0
1483228800.0,1516695660.0,0.0,Brown,0.22,44.97,15,4,4,2
1489881600.0,1507766400.0,0.0,Black,0.28,38.4,0,1,2,1
1460419200.0,1489069500.0,2.0,Red,0.29,6.57,13,9,2,1
1424563200.0,1473757200.0,2.0,Orange Tabby,0.63,37.37,16,9,1,0
1449187200.0,1519489920.0,1.0,Blue,0.92,39.75,13,9,2,0
1480204800.0,1511257020.0,0.0,Orange Tabby,0.19,7.66,0,7,1,1
1529884800.0,1555609800.0,2.0,Brown Tabby,0.53,47.06,17,9,1,0
1428019200.0,1540748640.0,1.0,Tan,0.85,31.3,0,7,2,0
1340582400.0,1525392000.0,0.0,Blue,0.03,9.95,7,1,2,1
1527897600.0,1530106380.0,0.0,White,0.03,36.21,13,9,1,2
1507161600.0,1512407460.0,2.0,Black,0.88,25.25,13,9,1,1
1377302400.0,1537191720.0,1.0,Cream,0.85,8.95,0,7,2,0
1426809600.0,1460465400.0,1.0,Black,0.97,18.37,0,7,2,0
1543276800.0,1554232260.0,1.0,Brown Tabby,0.57,33.74,0,1,1,0
1348617600.0,1476987720.0,0.0,White,0.72,13.68,0,7,2,1
1390348800.0,1550860200.0,1.0,White,0.82,42.56,0,7,2,0
1460678400.0,1557492960.0,0.0,Calico,0.39,45.55,0,1,1,1
1391644800.0,1521287100.0,1.0,Blue Tabby,0.72,23.81,0,1,1,0
1283472000.0,1528819260.0,1.0,Red,0.24,38.9,0,7,2,0
1375315200.0,1471939680.0,0.0,Brown,0.33,7.18,15,4,4,2
1451001600.0,1468661940.0,0.0,Brown,0.74,27.49,15,4,4,2
1467417600.0,1480359240.0,1.0,White,0.46,19.38,0,1,1,0
1503878400.0,1538160480.0,1.0,Black,0.44,9.98,0,1,2,0
1471046400.0,1510399020.0,0.0,Black,0.45,18.33,7,1,1,1
1460764800.0,1494438900.0,0.0,Black,0.65,15.95,0,1,2,1
1507075200.0,1511627160.0,2.0,Orange Tabby,0.01,43.97,13,9,1,0
1458172800.0,1527292800.0,1.0,Brown Brindle,0.57,45.93,13,9,2,0
1435363200.0,1469715660.0,1.0,Yellow Brindle,0.4,26.63,0,1,2,0
1533081600.0,1541283180.0,0.0,Brown Tabby,0.52,42.05,0,1,1,1
1471996800.0,1475598780.0,2.0,Black,0.24,32.32,13,9,1,0
1475280000.0,1493225160.0,1.0,Gray,0.57,5.04,13,9,2,0
1464393600.0,1498241040.0,1.0,Tan,0.07,23.04,0,1,2,0
1536105600.0,1543687260.0,1.0,Gray Tabby,0.2,33.65,0,1,1,0
1453593600.0,1518717600.0,2.0,Brown,0.16,7.68,0,7,2,0
1473984000.0,1481567760.0,1.0,Brown Tabby,0.26,37.48,0,1,1,0
1527465600.0,1540148700.0,2.0,Black,0.48,5.18,17,9,1,1
1500595200.0,1534617780.0,1.0,Brown Brindle,0.21,16.71,0,1,2,0
1469232000.0,1476810840.0,1.0,Orange Tabby,0.97,45.17,0,1,1,0
1331337600.0,1522349040.0,1.0,Black,0.33,32.2,0,7,1,0
1508112000.0,1515951060.0,2.0,White,0.91,21.81,0,1,1,1
1454284800.0,1503314220.0,1.0,Sable,0.92,38.58,0,7,2,0
1498780800.0,1508438040.0,0.0,Black,0.79,39.59,7,1,1,1
1396051200.0,1499103300.0,1.0,White,0.18,12.89,1,4,2,0
1153180800.0,1557580620.0,0.0,Tan,0.13,36.47,7,1,2,1
1500076800.0,1511189940.0,0.0,Brown Tabby,0.45,15.05,7,1,1,1
1489190400.0,1553886780.0,0.0,Black,0.93,26.36,15,4,4,2
1416528000.0,1485526560.0,1.0,Brown Brindle,0.6,41.37,0,1,2,0
1487203200.0,1504293720.0,0.0,Brown Brindle,0.39,16.71,0,1,2,1
1474156800.0,1517061180.0,1.0,Black,0.42,24.18,13,9,2,0
1515974400.0,1551204660.0,1.0,Black,0.08,16.52,0,1,2,0
1537920000.0,1546624920.0,2.0,Blue,0.5,30.08,0,1,1,0
1305072000.0,1496534400.0,0.0,White,0.45,6.29,13,9,2,1
1540166400.0,1547319180.0,2.0,Black,0.62,49.49,0,7,2,1
1469491200.0,1503250800.0,1.0,Orange Tabby,0.99,48.81,16,9,1,0
1469577600.0,1481995560.0,0.0,White,0.96,45.64,15,4,4,2
1420416000.0,1486137300.0,1.0,Tan,0.67,46.27,0,1,2,0
1486771200.0,1493502960.0,2.0,Torbie,0.93,41.45,13,9,1,1
1525305600.0,1530451620.0,2.0,Black,0.1,31.26,8,2,1,1
1466467200.0,1474131420.0,1.0,Black,0.13,32.73,0,1,1,0
1388188800.0,1549638000.0,1.0,Orange Tabby,0.86,49.4,0,7,1,0
1288569600.0,1481460120.0,1.0,White,0.99,6.45,13,9,1,0
1507680000.0,1515693540.0,1.0,Black Smoke,0.79,5.79,7,1,2,0
1462406400.0,1470045840.0,1.0,Brown Tabby,0.11,9.17,7,1,1,0
1472428800.0,1483457700.0,0.0,Black,0.93,35.3,0,1,1,1
1474934400.0,1515682260.0,0.0,White,0.5,26.75,0,1,1,1
1474934400.0,1479371880.0,0.0,Red,0.61,8.61,15,4,4,2
1314835200.0,1475337300.0,1.0,White,0.16,47.47,0,1,2,0
1489363200.0,1550669100.0,0.0,Tan,0.61,39.4,13,9,2,1
1501545600.0,1509104100.0,1.0,Sable,0.87,24.83,13,9,2,0
1331424000.0,1491667380.0,1.0,Black,0.66,22.71,0,7,2,0
1463184000.0,1498312260.0,1.0,White,0.42,40.71,0,7,2,0
1153872000.0,1497896820.0,1.0,Black,0.1,28.25,0,7,2,0
1485648000.0,1553188020.0,1.0,Brown Brindle,0.95,41.1,0,1,2,0
1181865600.0,1475495520.0,1.0,Black,0.81,12.09,0,7,2,0
1486512000.0,1509555480.0,0.0,Red,0.24,15.96,0,1,2,1
1310688000.0,1534430700.0,1.0,Brown,0.24,9.29,0,1,2,0
1486080000.0,1501761660.0,1.0,Black,0.6,37.28,0,1,1,0
1474848000.0,1541859780.0,1.0,Brown,0.94,39.05,0,1,2,0
1454976000.0,1488819240.0,1.0,Black,0.02,22.32,0,1,2,0
1470182400.0,1488014220.0,2.0,Brown Tabby,0.25,24.38,11,4,1,0
1501545600.0,1556640360.0,0.0,Black,0.62,46.13,7,1,2,1
1468108800.0,1480064040.0,1.0,Orange Tabby,0.74,30.17,7,1,1,0
1450915200.0,1476542940.0,1.0,Black,0.59,38.23,0,7,2,0
1509235200.0,1513597320.0,2.0,Blue,0.44,44.71,13,9,1,1
